"","geocod","geodsg","valor","municip","ars","nuts3","aces2","nuts1","nuts2","cod_geo_nuts2002","year","aggregation"
"1390","16H0502","Castelo Branco",95.48,"Castelo Branco","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690502","2011","NUTSIII"
"1391","16H0505","Idanha-a-Nova",61.34,"Idanha-a-Nova","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690505","2011","NUTSIII"
"1392","16H0506","Oleiros",54.77,"Oleiros","Centro","Beira Baixa","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660506","2011","NUTSIII"
"1393","16H0507","Penamacor",54.51,"Penamacor","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690507","2011","NUTSIII"
"1394","16H0508","Proença-a-Nova",64.46,"Proença-a-Nova","Centro","Beira Baixa","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660508","2011","NUTSIII"
"1395","16H0511","Vila Velha de Ródão",68.85,"Vila Velha de Ródão","Centro","Beira Baixa","ACeS Beira Interior Sul (ULS Castelo Branco)","Continente","Centro","1690511","2011","NUTSIII"
"1396","16I1401","Abrantes",86.75,"Abrantes","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1401","2011","NUTSIII"
"1397","16I1402","Alcanena",81.48,"Alcanena","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1402","2011","NUTSIII"
"1398","16I1408","Constância",87.92,"Constância","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1408","2011","NUTSIII"
"1399","16I1410","Entroncamento",109.82,"Entroncamento","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1410","2011","NUTSIII"
"1400","16I1411","Ferreira do Zêzere",62.81,"Ferreira do Zêzere","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1411","2011","NUTSIII"
"1401","16I1413","Mação",61.72,"Mação","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","1661413","2011","NUTSIII"
"1402","16I1421","Ourém",80.96,"Ourém","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1421","2011","NUTSIII"
"1403","16I1417","Sardoal",68.45,"Sardoal","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1417","2011","NUTSIII"
"1404","16I0509","Sertã",70.52,"Sertã","Centro","Médio Tejo","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660509","2011","NUTSIII"
"1405","16I1418","Tomar",85.14,"Tomar","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1418","2011","NUTSIII"
"1406","16I1419","Torres Novas",94.99,"Torres Novas","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1419","2011","NUTSIII"
"1407","16I0510","Vila de Rei",58.11,"Vila de Rei","Centro","Médio Tejo","ACeS Pinhal Interior Sul (ULS Castelo Branco)","Continente","Centro","1660510","2011","NUTSIII"
"1408","16I1420","Vila Nova da Barquinha",71.23,"Vila Nova da Barquinha","Lisboa e Vale do Tejo","Médio Tejo","ACeS Médio Tejo","Continente","Centro","16C1420","2011","NUTSIII"
"1409","16J0902","Almeida",74.8,"Almeida","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680902","2011","NUTSIII"
"1410","16J0501","Belmonte",71.22,"Belmonte","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0501","2011","NUTSIII"
"1411","16J0903","Celorico da Beira",64.31,"Celorico da Beira","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680903","2011","NUTSIII"
"1412","16J0503","Covilhã",84.58,"Covilhã","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0503","2011","NUTSIII"
"1413","16J0904","Figueira de Castelo Rodrigo",61.86,"Figueira de Castelo Rodrigo","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680904","2011","NUTSIII"
"1414","16J0905","Fornos de Algodres",57.32,"Fornos de Algodres","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670905","2011","NUTSIII"
"1415","16J0504","Fundão",75.09,"Fundão","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0504","2011","NUTSIII"
"1416","16J0906","Gouveia",67.61,"Gouveia","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670906","2011","NUTSIII"
"1417","16J0907","Guarda",96.92,"Guarda","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680907","2011","NUTSIII"
"1418","16J0908","Manteigas",61.49,"Manteigas","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680908","2011","NUTSIII"
"1419","16J0909","Mêda",57.89,"Mêda","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680909","2011","NUTSIII"
"1420","16J0910","Pinhel",59.42,"Pinhel","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680910","2011","NUTSIII"
"1421","16J0911","Sabugal",59.81,"Sabugal","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680911","2011","NUTSIII"
"1422","16J0912","Seia",73.6,"Seia","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670912","2011","NUTSIII"
"1423","16J0913","Trancoso",64.22,"Trancoso","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680913","2011","NUTSIII"
"1424","1701502","Alcochete",123.48,"Alcochete","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721502","2011","NUTSIII"
"1425","1701503","Almada",109.8,"Almada","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Almada/Seixal","Continente","Área Metropolitana de Lisboa","1721503","2011","NUTSIII"
"1426","1701115","Amadora",105.74,"Amadora","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Amadora","Continente","Área Metropolitana de Lisboa","1711115","2011","NUTSIII"
"1427","1701504","Barreiro",100.18,"Barreiro","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721504","2011","NUTSIII"
"1428","1701105","Cascais",132.01,"Cascais","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Cascais","Continente","Área Metropolitana de Lisboa","1711105","2011","NUTSIII"
"1429","1701106","Lisboa",216.88,"Lisboa","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Lisboa Norte + Lisboa Central","Continente","Área Metropolitana de Lisboa","1711106","2011","NUTSIII"
"1430","1701107","Loures",102.38,"Loures","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Loures/Odivelas","Continente","Área Metropolitana de Lisboa","1711107","2011","NUTSIII"
"1431","1701109","Mafra",101.63,"Mafra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Oeste Sul","Continente","Área Metropolitana de Lisboa","1711109","2011","NUTSIII"
"1432","1701506","Moita",81.3,"Moita","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721506","2011","NUTSIII"
"1433","1701507","Montijo",103.97,"Montijo","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721507","2011","NUTSIII"
"1434","1701116","Odivelas",91.94,"Odivelas","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Loures/Odivelas","Continente","Área Metropolitana de Lisboa","1711116","2011","NUTSIII"
"1435","1701110","Oeiras",193.7,"Oeiras","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","Lisboa Ocidental/Oeiras","Continente","Área Metropolitana de Lisboa","1711110","2011","NUTSIII"
"1436","1701508","Palmela",99.99,"Palmela","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arrábida","Continente","Área Metropolitana de Lisboa","1721508","2011","NUTSIII"
"1437","1701510","Seixal",94.13,"Seixal","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Almada/Seixal","Continente","Área Metropolitana de Lisboa","1721510","2011","NUTSIII"
"1438","1701511","Sesimbra",96.12,"Sesimbra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arrábida","Continente","Área Metropolitana de Lisboa","1721511","2011","NUTSIII"
"1439","1701512","Setúbal",107.3,"Setúbal","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arrábida","Continente","Área Metropolitana de Lisboa","1721512","2011","NUTSIII"
"1440","1701111","Sintra",101.25,"Sintra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Sintra","Continente","Área Metropolitana de Lisboa","1711111","2011","NUTSIII"
"1441","1701114","Vila Franca de Xira",100.85,"Vila Franca de Xira","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Estuário do Tejo","Continente","Área Metropolitana de Lisboa","1711114","2011","NUTSIII"
"1442","1811501","Alcácer do Sal",79.74,"Alcácer do Sal","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811501","2011","NUTSIII"
"1443","1811505","Grândola",91.79,"Grândola","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811505","2011","NUTSIII"
"1444","1810211","Odemira",71.81,"Odemira","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1810211","2011","NUTSIII"
"1445","1811509","Santiago do Cacém",96.47,"Santiago do Cacém","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811509","2011","NUTSIII"
"1446","1811513","Sines",136.96,"Sines","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811513","2011","NUTSIII"
"1447","1840201","Aljustrel",81.18,"Aljustrel","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840201","2011","NUTSIII"
"1448","1840202","Almodôvar",72.29,"Almodôvar","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840202","2011","NUTSIII"
"1449","1840203","Alvito",63.61,"Alvito","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840203","2011","NUTSIII"
"1450","1840204","Barrancos",58.65,"Barrancos","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840204","2011","NUTSIII"
"1451","1840205","Beja",105.57,"Beja","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840205","2011","NUTSIII"
"1452","1840206","Castro Verde",98.76,"Castro Verde","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840206","2011","NUTSIII"
"1453","1840207","Cuba",64.48,"Cuba","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840207","2011","NUTSIII"
"1454","1840208","Ferreira do Alentejo",70.2,"Ferreira do Alentejo","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840208","2011","NUTSIII"
"1455","1840209","Mértola",61.31,"Mértola","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840209","2011","NUTSIII"
"1456","1840210","Moura",71.81,"Moura","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840210","2011","NUTSIII"
"1457","1840212","Ourique",65.92,"Ourique","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840212","2011","NUTSIII"
"1458","1840213","Serpa",66.68,"Serpa","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840213","2011","NUTSIII"
"1459","1840214","Vidigueira",66.9,"Vidigueira","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840214","2011","NUTSIII"
"1460","1851403","Almeirim",85.22,"Almeirim","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851403","2011","NUTSIII"
"1461","1851404","Alpiarça",69.92,"Alpiarça","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851404","2011","NUTSIII"
"1462","1851103","Azambuja",114.76,"Azambuja","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Estuário do Tejo","Continente","Alentejo","1851103","2011","NUTSIII"
"1463","1851405","Benavente",98.64,"Benavente","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Estuário do Tejo","Continente","Alentejo","1851405","2011","NUTSIII"
"1464","1851406","Cartaxo",89.83,"Cartaxo","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851406","2011","NUTSIII"
"1465","1851407","Chamusca",67.94,"Chamusca","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851407","2011","NUTSIII"
"1466","1851409","Coruche",73.86,"Coruche","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851409","2011","NUTSIII"
"1467","1851412","Golegã",78.35,"Golegã","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851412","2011","NUTSIII"
"1468","1851414","Rio Maior",87.01,"Rio Maior","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851414","2011","NUTSIII"
"1469","1851415","Salvaterra de Magos",78.41,"Salvaterra de Magos","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851415","2011","NUTSIII"
"1470","1851416","Santarém",101.45,"Santarém","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851416","2011","NUTSIII"
"1471","1861201","Alter do Chão",70.15,"Alter do Chão","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821201","2011","NUTSIII"
"1472","1861202","Arronches",68.06,"Arronches","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821202","2011","NUTSIII"
"1473","1861203","Avis",69.35,"Avis","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821203","2011","NUTSIII"
"1474","1861204","Campo Maior",90,"Campo Maior","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821204","2011","NUTSIII"
"1475","1861205","Castelo de Vide",76.08,"Castelo de Vide","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821205","2011","NUTSIII"
"1476","1861206","Crato",68.57,"Crato","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821206","2011","NUTSIII"
"1477","1861207","Elvas",84.87,"Elvas","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821207","2011","NUTSIII"
"1478","1861208","Fronteira",71.96,"Fronteira","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821208","2011","NUTSIII"
"1479","1861209","Gavião",63.36,"Gavião","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821209","2011","NUTSIII"
"1480","1861210","Marvão",61.23,"Marvão","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821210","2011","NUTSIII"
"1481","1861211","Monforte",63.95,"Monforte","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821211","2011","NUTSIII"
"1482","1861212","Nisa",67.43,"Nisa","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821212","2011","NUTSIII"
"1483","1861213","Ponte de Sor",80.64,"Ponte de Sor","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821213","2011","NUTSIII"
"1484","1861214","Portalegre",102.01,"Portalegre","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821214","2011","NUTSIII"
"1485","1861215","Sousel",66.06,"Sousel","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1831215","2011","NUTSIII"
"1486","1870701","Alandroal",57.07,"Alandroal","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830701","2011","NUTSIII"
"1487","1870702","Arraiolos",68.65,"Arraiolos","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830702","2011","NUTSIII"
"1488","1870703","Borba",71.28,"Borba","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830703","2011","NUTSIII"
"1489","1870704","Estremoz",89.75,"Estremoz","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830704","2011","NUTSIII"
"1490","1870705","Évora",112.47,"Évora","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830705","2011","NUTSIII"
"1491","1870706","Montemor-o-Novo",83.11,"Montemor-o-Novo","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830706","2011","NUTSIII"
"1492","1870707","Mora",74.17,"Mora","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1820707","2011","NUTSIII"
"1493","1870708","Mourão",63.19,"Mourão","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830708","2011","NUTSIII"
"1494","1870709","Portel",56.79,"Portel","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830709","2011","NUTSIII"
"1495","1870710","Redondo",66.16,"Redondo","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830710","2011","NUTSIII"
"1496","1870711","Reguengos de Monsaraz",86.79,"Reguengos de Monsaraz","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830711","2011","NUTSIII"
"1497","1870712","Vendas Novas",95,"Vendas Novas","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830712","2011","NUTSIII"
"1498","1870713","Viana do Alentejo",72.2,"Viana do Alentejo","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830713","2011","NUTSIII"
"1499","1870714","Vila Viçosa",81.22,"Vila Viçosa","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830714","2011","NUTSIII"
"1500","1500801","Albufeira",102.83,"Albufeira","Algarve","Algarve","ACeS Central","Continente","Algarve","1500801","2011","NUTSIII"
"1501","1500802","Alcoutim",59.93,"Alcoutim","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500802","2011","NUTSIII"
"1502","1500803","Aljezur",66.71,"Aljezur","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500803","2011","NUTSIII"
"1503","1500804","Castro Marim",74.98,"Castro Marim","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500804","2011","NUTSIII"
"1504","1500805","Faro",133.07,"Faro","Algarve","Algarve","ACeS Central","Continente","Algarve","1500805","2011","NUTSIII"
"1505","1500806","Lagoa",87.11,"Lagoa","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500806","2011","NUTSIII"
