geocod,geodsg,dim_3_t,85 e mais anos,0 - 4 anos,20 - 24 anos,25 - 29 anos,15 - 19 anos,40 - 44 anos,5 - 9 anos,70 - 74 anos,45 - 49 anos,56 - 59 anos,10 - 14 anos,35 - 39 anos,60 - 65 anos,50 - 55 anos,65 - 69 anos,Total,30 - 34 anos,81 - 85 anos,75 - 80 anos,<1 ano,cod_geo,nivel_geo,cod_dicofre11,dicofre11_2,cod_nuts3,nuts3,cod_nuts2,nuts2,cod_nuts1,nuts1,cod_pais,pais,cod_tot,tot,cod_geo_nuts2002,cod_aces,aces1,aces2,cod_ars,ars
0112,Murtosa,M,260,167,257,275,263,358,232,351,380,379,247,331,371,373,333,5429,282,238,290,42,16D0112,4,'0112,112,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610112,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0114,Oliveira do Bairro,H,315,444,619,585,594,852,525,582,939,682,586,716,624,818,636,10973,549,366,448,93,16D0114,4,'0114,114,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610114,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0114,Oliveira do Bairro,M,561,376,622,616,576,949,517,685,999,803,584,765,699,852,768,12159,604,480,607,96,16D0114,4,'0114,114,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610114,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0114,Oliveira do Bairro,HM,876,820,1241,1201,1170,1801,1042,1267,1938,1485,1170,1481,1323,1670,1404,23132,1153,846,1055,189,16D0114,4,'0114,114,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610114,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0115,Ovar,HM,1453,1712,3166,2928,2814,4088,2209,2985,4481,4219,2499,3357,3935,4464,3499,54953,2889,1699,2164,392,16D0115,4,'0115,115,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610115,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0115,Ovar,H,496,917,1612,1460,1448,1956,1099,1402,2145,1985,1263,1651,1847,2175,1613,26331,1414,685,960,203,16D0115,4,'0115,115,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610115,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0115,Ovar,M,957,795,1554,1468,1366,2132,1110,1583,2336,2234,1236,1706,2088,2289,1886,28622,1475,1014,1204,189,16D0115,4,'0115,115,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610115,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0117,Sever do Vouga,H,187,138,320,248,279,369,193,342,382,419,210,296,448,358,390,5347,227,235,274,32,16D0117,4,'0117,117,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610117,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0117,Sever do Vouga,M,372,138,251,244,251,367,193,368,411,425,194,292,427,442,447,5716,224,300,344,26,16D0117,4,'0117,117,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610117,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0117,Sever do Vouga,HM,559,276,571,492,530,736,386,710,793,844,404,588,875,800,837,11063,451,535,618,58,16D0117,4,'0117,117,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610117,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0118,Vagos,H,297,402,630,597,553,796,508,611,825,758,558,721,703,805,676,10990,611,361,484,94,16D0118,4,'0118,118,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610118,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0118,Vagos,M,504,375,560,588,592,811,499,700,851,866,514,760,813,821,739,11896,661,499,637,106,16D0118,4,'0118,118,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610118,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0118,Vagos,HM,801,777,1190,1185,1145,1607,1007,1311,1676,1624,1072,1481,1516,1626,1415,22886,1272,860,1121,200,16D0118,4,'0118,118,'16D,Região de Aveiro,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610118,201,BAIXO VOUGA,ACeS Baixo Vouga,12,Centro
0601,Arganil,H,207,157,234,228,205,326,180,391,316,414,194,297,481,391,385,5290,232,290,335,27,16E0601,4,'0601,601,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640601,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0601,Arganil,M,442,142,219,216,221,312,194,400,338,450,198,298,473,387,453,5775,230,371,408,23,16E0601,4,'0601,601,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640601,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0601,Arganil,HM,649,299,453,444,426,638,374,791,654,864,392,595,954,778,838,11065,462,661,743,50,16E0601,4,'0601,601,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640601,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0602,Cantanhede,H,532,484,847,710,762,1133,662,1092,1215,1105,760,902,1129,1108,1220,16148,747,686,936,118,16E0602,4,'0602,602,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620602,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0602,Cantanhede,M,1066,470,820,682,747,1235,591,1285,1227,1249,670,1010,1376,1197,1297,18064,767,1052,1204,119,16E0602,4,'0602,602,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620602,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0602,Cantanhede,HM,1598,954,1667,1392,1509,2368,1253,2377,2442,2354,1430,1912,2505,2305,2517,34212,1514,1738,2140,237,16E0602,4,'0602,602,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620602,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0603,Coimbra,H,1743,2160,3597,3928,3291,4886,2806,3879,4845,4750,3017,4223,4471,4627,4257,65451,3616,2080,2800,475,16E0603,4,'0603,603,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620603,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0603,Coimbra,M,3580,2072,3895,3879,3102,5243,2649,5021,5472,5714,2880,4625,5393,5440,5226,75365,3765,3147,3801,461,16E0603,4,'0603,603,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620603,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0603,Coimbra,HM,5323,4232,7492,7807,6393,10129,5455,8900,10317,10464,5897,8848,9864,10067,9483,140816,7381,5227,6601,936,16E0603,4,'0603,603,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620603,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0604,Condeixa-a-Nova,H,199,285,427,321,453,647,369,395,674,591,468,502,454,619,418,7814,394,266,284,48,16E0604,4,'0604,604,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620604,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0604,Condeixa-a-Nova,M,432,255,400,339,404,732,370,506,776,606,421,579,567,723,532,8918,428,358,423,67,16E0604,4,'0604,604,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620604,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0604,Condeixa-a-Nova,HM,631,540,827,660,857,1379,739,901,1450,1197,889,1081,1021,1342,950,16732,822,624,707,115,16E0604,4,'0604,604,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620604,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0605,Figueira da Foz,H,884,839,1411,1264,1468,1925,1104,1890,2145,2065,1308,1570,2133,1997,2012,27883,1271,1013,1416,168,16E0605,4,'0605,605,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620605,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0605,Figueira da Foz,M,1658,795,1361,1190,1379,2169,1038,2156,2304,2414,1172,1651,2467,2242,2306,31068,1264,1579,1757,166,16E0605,4,'0605,605,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620605,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0605,Figueira da Foz,HM,2542,1634,2772,2454,2847,4094,2142,4046,4449,4479,2480,3221,4600,4239,4318,58951,2535,2592,3173,334,16E0605,4,'0605,605,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620605,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0606,Góis,HM,302,73,166,123,148,230,114,288,259,294,111,152,319,228,315,3811,138,260,273,18,16E0606,4,'0606,606,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640606,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0606,Góis,H,87,33,94,58,76,114,50,143,127,136,53,80,152,115,150,1768,74,108,111,7,16E0606,4,'0606,606,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640606,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0606,Góis,M,215,40,72,65,72,116,64,145,132,158,58,72,167,113,165,2043,64,152,162,11,16E0606,4,'0606,606,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640606,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0607,Lousã,HM,549,507,898,761,875,1381,736,946,1486,1225,881,977,1118,1324,1014,17006,816,595,784,133,16E0607,4,'0607,607,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640607,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0607,Lousã,H,181,274,478,363,452,662,394,446,681,590,460,469,542,661,480,8196,396,244,363,60,16E0607,4,'0607,607,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640607,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0607,Lousã,M,368,233,420,398,423,719,342,500,805,635,421,508,576,663,534,8810,420,351,421,73,16E0607,4,'0607,607,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640607,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0111,Mealhada,H,306,275,521,482,495,730,362,533,706,724,463,523,672,651,558,9255,461,342,398,53,1.6E+112,4,'0111,111,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610111,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0111,Mealhada,M,529,264,438,432,451,752,342,623,774,739,406,579,744,782,713,10093,443,500,526,56,1.6E+112,4,'0111,111,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610111,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0111,Mealhada,HM,835,539,959,914,946,1482,704,1156,1480,1463,869,1102,1416,1433,1271,19348,904,842,924,109,1.6E+112,4,'0111,111,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1610111,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0608,Mira,H,196,195,296,251,279,389,223,383,399,383,270,332,442,378,421,5756,296,236,350,37,16E0608,4,'0608,608,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620608,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0608,Mira,M,349,154,263,257,218,392,233,497,463,459,245,340,434,436,483,6357,279,337,477,41,16E0608,4,'0608,608,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620608,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0608,Mira,HM,545,349,559,508,497,781,456,880,862,842,515,672,876,814,904,12113,575,573,827,78,16E0608,4,'0608,608,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620608,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0609,Miranda do Corvo,H,156,161,317,278,331,361,205,349,413,503,251,325,438,491,395,5756,259,221,267,35,16E0609,4,'0609,609,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640609,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0609,Miranda do Corvo,M,372,156,325,229,273,427,203,388,488,551,250,287,436,487,400,6246,263,321,363,27,16E0609,4,'0609,609,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640609,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0609,Miranda do Corvo,HM,528,317,642,507,604,788,408,737,901,1054,501,612,874,978,795,12002,522,542,630,62,16E0609,4,'0609,609,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640609,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0610,Montemor-o-Velho,H,376,409,558,554,576,903,522,645,921,895,547,750,811,888,745,11797,611,452,547,87,16E0610,4,'0610,610,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620610,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0610,Montemor-o-Velho,M,698,389,533,529,532,910,470,797,944,936,502,841,904,934,827,12774,636,590,721,81,16E0610,4,'0610,610,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620610,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0610,Montemor-o-Velho,HM,1074,798,1091,1083,1108,1813,992,1442,1865,1831,1049,1591,1715,1822,1572,24571,1247,1042,1268,168,16E0610,4,'0610,610,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620610,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
1808,Mortágua,H,153,116,196,187,166,300,125,309,277,288,156,258,313,278,383,4259,202,224,309,19,16E1808,4,'1808,1808,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1651808,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
1808,Mortágua,M,307,107,189,182,153,283,145,394,261,335,152,236,408,295,406,4704,171,289,363,28,16E1808,4,'1808,1808,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1651808,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
1808,Mortágua,HM,460,223,385,369,319,583,270,703,538,623,308,494,721,573,789,8963,373,513,672,47,16E1808,4,'1808,1808,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1651808,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0611,Oliveira do Hospital,HM,957,559,1064,853,853,1285,676,1233,1374,1547,757,1045,1522,1402,1374,19413,846,928,1016,122,16E0611,4,'0611,611,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640611,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0611,Oliveira do Hospital,H,324,312,565,435,440,636,361,582,648,731,384,484,727,705,649,9300,443,368,455,51,16E0611,4,'0611,611,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640611,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0611,Oliveira do Hospital,M,633,247,499,418,413,649,315,651,726,816,373,561,795,697,725,10113,403,560,561,71,16E0611,4,'0611,611,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640611,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0612,Pampilhosa da Serra,HM,383,59,114,104,108,181,95,383,193,297,104,179,381,241,396,4082,142,322,388,12,16E0612,4,'0612,612,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640612,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0612,Pampilhosa da Serra,H,100,34,60,54,52,90,40,181,101,144,57,88,193,132,189,1903,73,134,175,6,16E0612,4,'0612,612,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640612,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0612,Pampilhosa da Serra,M,283,25,54,50,56,91,55,202,92,153,47,91,188,109,207,2179,69,188,213,6,16E0612,4,'0612,612,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640612,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0613,Penacova,HM,691,264,616,506,588,836,437,1049,1023,1030,468,581,1045,981,997,13113,480,622,850,49,16E0613,4,'0613,613,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620613,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0613,Penacova,H,217,129,294,269,290,405,218,465,497,512,251,289,530,467,470,6167,225,242,370,27,16E0613,4,'0613,613,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620613,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0613,Penacova,M,474,135,322,237,298,431,219,584,526,518,217,292,515,514,527,6946,255,380,480,22,16E0613,4,'0613,613,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620613,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0614,Penela,H,98,56,137,128,103,171,85,183,178,185,121,143,201,210,175,2597,129,130,149,15,16E0614,4,'0614,614,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640614,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0614,Penela,M,221,74,101,100,113,171,82,188,214,209,113,130,212,192,215,2843,106,207,173,22,16E0614,4,'0614,614,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640614,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0614,Penela,HM,319,130,238,228,216,342,167,371,392,394,234,273,413,402,390,5440,235,337,322,37,16E0614,4,'0614,614,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640614,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0615,Soure,M,680,191,352,330,355,603,274,712,648,654,330,403,685,569,705,9094,321,561,672,49,16E0615,4,'0615,615,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620615,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0615,Soure,HM,1018,416,760,659,735,1128,572,1332,1284,1259,675,827,1278,1136,1306,17261,656,935,1187,98,16E0615,4,'0615,615,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620615,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0615,Soure,H,338,225,408,329,380,525,298,620,636,605,345,424,593,567,601,8167,335,374,515,49,16E0615,4,'0615,615,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1620615,203,BAIXO MONDEGO,ACeS Baixo Mondego,12,Centro
0616,Tábua,HM,596,312,515,472,545,738,410,731,773,840,449,564,844,774,790,11160,529,514,692,72,16E0616,4,'0616,616,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640616,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0616,Tábua,H,201,157,235,233,256,351,198,352,394,401,236,270,429,372,383,5286,267,212,301,38,16E0616,4,'0616,616,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640616,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0616,Tábua,M,395,155,280,239,289,387,212,379,379,439,213,294,415,402,407,5874,262,302,391,34,16E0616,4,'0616,616,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640616,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0617,Vila Nova de Poiares,M,212,89,192,139,147,284,131,196,294,268,163,205,265,273,235,3608,152,163,191,9,16E0617,4,'0617,617,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640617,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0617,Vila Nova de Poiares,HM,285,179,375,311,322,510,236,384,525,527,318,392,496,529,466,6803,306,271,349,22,16E0617,4,'0617,617,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640617,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
0617,Vila Nova de Poiares,H,73,90,183,172,175,226,105,188,231,259,155,187,231,256,231,3195,154,108,158,13,16E0617,4,'0617,617,'16E,Região de Coimbra,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1640617,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1002,Alvaiázere,H,156,68,142,107,119,183,93,260,181,242,124,117,255,191,228,2908,127,133,175,7,16F1002,4,'1002,1002,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641002,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1002,Alvaiázere,HM,469,123,281,219,237,354,194,529,388,496,224,233,518,398,513,6238,246,379,422,15,16F1002,4,'1002,1002,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641002,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1002,Alvaiázere,M,313,55,139,112,118,171,101,269,207,254,100,116,263,207,285,3330,119,246,247,8,16F1002,4,'1002,1002,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641002,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1003,Ansião,H,221,155,302,236,274,346,194,362,374,423,223,261,432,436,414,5523,241,270,332,27,16F1003,4,'1003,1003,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641003,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1003,Ansião,M,459,122,270,227,265,349,173,470,420,447,247,273,454,419,431,6119,246,400,414,33,16F1003,4,'1003,1003,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641003,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1003,Ansião,HM,680,277,572,463,539,695,367,832,794,870,470,534,886,855,845,11642,487,670,746,60,16F1003,4,'1003,1003,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641003,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1004,Batalha,H,175,282,400,397,415,557,394,414,550,540,398,477,505,512,484,7533,402,262,310,59,16F1004,4,'1004,1004,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631004,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
1004,Batalha,M,304,256,428,376,380,568,342,447,642,550,406,526,583,576,503,8024,402,317,362,56,16F1004,4,'1004,1004,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631004,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
1004,Batalha,HM,479,538,828,773,795,1125,736,861,1192,1090,804,1003,1088,1088,987,15557,804,579,672,115,16F1004,4,'1004,1004,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631004,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
1007,Castanheira de Pêra,M,112,20,53,43,46,58,30,116,86,113,41,59,116,102,130,1398,43,110,112,8,16F1007,4,'1007,1007,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641007,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1007,Castanheira de Pêra,HM,159,44,109,97,113,117,52,230,159,227,92,95,221,189,255,2645,105,176,193,12,16F1007,4,'1007,1007,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641007,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1007,Castanheira de Pêra,H,47,24,56,54,67,59,22,114,73,114,51,36,105,87,125,1247,62,66,81,4,16F1007,4,'1007,1007,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641007,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1008,Figueiró dos Vinhos,H,101,67,114,97,101,158,83,192,178,207,108,97,227,167,227,2504,108,96,166,10,16F1008,4,'1008,1008,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641008,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1008,Figueiró dos Vinhos,M,193,62,91,96,94,149,61,255,175,216,90,112,263,180,236,2777,105,192,200,7,16F1008,4,'1008,1008,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641008,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1008,Figueiró dos Vinhos,HM,294,129,205,193,195,307,144,447,353,423,198,209,490,347,463,5281,213,288,366,17,16F1008,4,'1008,1008,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1641008,204,PINHAL INTERIOR NORTE,ACeS Pinhal Interior Norte,12,Centro
1009,Leiria,H,1380,2177,3715,3590,3447,4589,2951,3139,4745,4324,3094,3963,4024,4521,3693,61858,3626,1898,2462,520,16F1009,4,'1009,1009,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631009,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
1009,Leiria,M,2616,2158,3508,3421,3162,5079,2655,3799,5130,4852,2960,4190,4473,5008,4059,66745,3624,2457,3132,462,16F1009,4,'1009,1009,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631009,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
1009,Leiria,HM,3996,4335,7223,7011,6609,9668,5606,6938,9875,9176,6054,8153,8497,9529,7752,128603,7250,4355,5594,982,16F1009,4,'1009,1009,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631009,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
1010,Marinha Grande,HM,1179,1284,2014,2006,2054,3051,1599,2417,3137,2731,1875,2400,2589,2926,2447,39024,1973,1311,1738,293,16F1010,4,'1010,1010,'16F,Região de Leiria,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1631010,205,PINHAL LITORAL,ACeS Pinhal Litoral,12,Centro
