geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
16H0511,Vila Velha de Ródão,1,H,T,Total,1577,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16G1823,Viseu,1,H,T,Total,46183,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16G1821,Tondela,1,H,T,Total,13323,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16G1811,Penalva do Castelo,1,H,T,Total,3651,Penalva do Castelo,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651811,16G1811
16F1004,Batalha,1,H,T,Total,7563,Batalha,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631004,16F1004
16F,Região de Leiria,1,H,T,Total,139177,Região de Leiria,,,,,,,
16E0615,Soure,1,H,T,Total,8728,Soure,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620615,16E0615
16D0114,Oliveira do Bairro,1,H,T,Total,11108,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16D0103,Anadia,1,H,T,Total,13510,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16B1104,Cadaval,1,H,T,Total,6748,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
16B,Oeste,1,H,T,Total,173046,Oeste,,,,,,,
16,Centro,1,H,T,Total,1083228,Centro,,,,,,,
16D0115,Ovar,1,H,31,20 - 24 anos,1603,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16D0103,Anadia,1,H,31,20 - 24 anos,718,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16D0102,Albergaria-a-Velha,1,H,31,20 - 24 anos,664,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16B1113,Torres Vedras,1,H,31,20 - 24 anos,2171,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
11E0410,Vila Flor,1,H,31,20 - 24 anos,152,Vila Flor,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1170410,11E0410
11E0408,Mogadouro,1,H,31,20 - 24 anos,231,Mogadouro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180408,11E0408
11E0405,Macedo de Cavaleiros,1,H,31,20 - 24 anos,372,Macedo de Cavaleiros,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180405,11E0405
11D0409,Torre de Moncorvo,1,H,31,20 - 24 anos,205,Torre de Moncorvo,Norte,Douro,ULS Nordeste,Continente,Norte,1170409,11D0409
11D1819,Tabuaço,1,H,31,20 - 24 anos,187,Tabuaço,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171819,11D1819
11D1805,Lamego,1,H,31,20 - 24 anos,794,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11D0403,Carrazeda de Ansiães,1,H,31,20 - 24 anos,166,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11D1701,Alijó,1,H,31,20 - 24 anos,297,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11C1311,Penafiel,1,H,31,20 - 24 anos,2363,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11C1305,Lousada,1,H,31,20 - 24 anos,1626,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11C1302,Baião,1,H,31,20 - 24 anos,645,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11B1712,Valpaços,1,H,31,20 - 24 anos,391,Valpaços,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181712,11B1712
11A1316,Vila do Conde,1,H,31,20 - 24 anos,2323,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
3003105,Ponta do Sol,2,M,11,0 - 4 anos,188,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
2004802,Santa Cruz das Flores,2,M,11,0 - 4 anos,52,Santa Cruz das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004802,2004802
2004701,Horta,2,M,11,0 - 4 anos,322,Horta,Açores,Região Autónoma dos Açores,USI Faial,Região Autónoma dos Açores,Região Autónoma dos Açores,2004701,2004701
200,Região Autónoma dos Açores,2,M,11,0 - 4 anos,6313,Região Autónoma dos Açores,,,,,,,
1500813,Silves,2,M,11,0 - 4 anos,798,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
15,Algarve,2,M,11,0 - 4 anos,10437,Algarve,,,,,,,
1870710,Redondo,2,M,11,0 - 4 anos,141,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710,1870710
1870709,Portel,2,M,11,0 - 4 anos,88,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709,1870709
1870707,Mora,2,M,11,0 - 4 anos,65,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1870706,Montemor-o-Novo,2,M,11,0 - 4 anos,262,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1861210,Marvão,2,M,11,0 - 4 anos,46,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1861201,Alter do Chão,2,M,11,0 - 4 anos,63,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
186,Alto Alentejo,2,M,11,0 - 4 anos,2064,Alto Alentejo,,,,,,,
1851103,Azambuja,2,M,11,0 - 4 anos,435,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103,1851103
1840207,Cuba,2,M,11,0 - 4 anos,90,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207,1840207
1840205,Beja,2,M,11,0 - 4 anos,846,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
16G0901,Aguiar da Beira,2,M,31,20 - 24 anos,174,Aguiar da Beira,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1650901,16G0901
16F1008,Figueiró dos Vinhos,2,M,31,20 - 24 anos,135,Figueiró dos Vinhos,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641008,16F1008
16E0606,Góis,2,M,31,20 - 24 anos,85,Góis,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640606,16E0606
16D0108,Estarreja,2,M,31,20 - 24 anos,752,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
16B1112,Sobral de Monte Agraço,2,M,31,20 - 24 anos,250,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16B1006,Caldas da Rainha,2,M,31,20 - 24 anos,1338,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
11E0401,Alfândega da Fé,2,M,31,20 - 24 anos,119,Alfândega da Fé,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180401,11E0401
11D1708,Peso da Régua,2,M,31,20 - 24 anos,529,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11C1305,Lousada,2,M,31,20 - 24 anos,1615,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11B1709,Ribeira de Pena,2,M,31,20 - 24 anos,163,Ribeira de Pena,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1151709,11B1709
11A1315,Valongo,2,M,31,20 - 24 anos,2699,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11A1313,Póvoa de Varzim,2,M,31,20 - 24 anos,1812,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11A1310,Paredes,2,M,31,20 - 24 anos,2615,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
11A1304,Gondomar,2,M,31,20 - 24 anos,4679,Gondomar,Norte,Área Metropolitana do Porto,ACeS Gondomar,Continente,Norte,1141304,11A1304
1191705,Mondim de Basto,2,M,31,20 - 24 anos,257,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
1190308,Guimarães,2,M,31,20 - 24 anos,4790,Guimarães,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130308,1190308
2004801,Lajes das Flores,2,M,82,75 - 79 anos,33,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
200,Região Autónoma dos Açores,2,M,82,75 - 79 anos,4082,Região Autónoma dos Açores,,,,,,,
1500816,Vila Real de Santo António,2,M,82,75 - 79 anos,490,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1500814,Tavira,2,M,82,75 - 79 anos,744,Tavira,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500814,1500814
1500802,Alcoutim,2,M,82,75 - 79 anos,128,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
1870711,Reguengos de Monsaraz,2,M,82,75 - 79 anos,334,Reguengos de Monsaraz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830711,1870711
1870704,Estremoz,2,M,82,75 - 79 anos,570,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
1870703,Borba,2,M,82,75 - 79 anos,267,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703,1870703
1861213,Ponte de Sor,2,M,82,75 - 79 anos,594,Ponte de Sor,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821213,1861213
1861211,Monforte,2,M,82,75 - 79 anos,137,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
1861201,Alter do Chão,2,M,82,75 - 79 anos,164,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1840213,Serpa,2,M,82,75 - 79 anos,555,Serpa,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840213,1840213
1840206,Castro Verde,2,M,82,75 - 79 anos,225,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1840201,Aljustrel,2,M,82,75 - 79 anos,309,Aljustrel,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840201,1840201
1811509,Santiago do Cacém,2,M,82,75 - 79 anos,921,Santiago do Cacém,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811509,1811509
1701510,Seixal,2,M,82,75 - 79 anos,2728,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
1701110,Oeiras,2,M,82,75 - 79 anos,4065,Oeiras,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,Lisboa Ocidental/Oeiras,Continente,Área Metropolitana de Lisboa,1711110,1701110
16J0910,Pinhel,2,M,82,75 - 79 anos,375,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
16J0905,Fornos de Algodres,2,M,82,75 - 79 anos,201,Fornos de Algodres,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670905,16J0905
16H0502,Castelo Branco,2,M,82,75 - 79 anos,1618,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16D,Região de Aveiro,1,H,71,60 - 64 anos,10807,Região de Aveiro,,,,,,,
16B1012,Óbidos,1,H,71,60 - 64 anos,374,Óbidos,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1012,16B1012
16B1011,Nazaré,1,H,71,60 - 64 anos,486,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1006,Caldas da Rainha,1,H,71,60 - 64 anos,1483,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
181,Alentejo Litoral,2,M,31,20 - 24 anos,2275,Alentejo Litoral,,,,,,,
1701511,Sesimbra,2,M,31,20 - 24 anos,1352,Sesimbra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721511,1701511
1701110,Oeiras,2,M,31,20 - 24 anos,4134,Oeiras,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,Lisboa Ocidental/Oeiras,Continente,Área Metropolitana de Lisboa,1711110,1701110
1701506,Moita,2,M,31,20 - 24 anos,1868,Moita,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721506,1701506
1701109,Mafra,2,M,31,20 - 24 anos,2063,Mafra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Oeste Sul,Continente,Área Metropolitana de Lisboa,1711109,1701109
16J0504,Fundão,2,M,31,20 - 24 anos,739,Fundão,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0504,16J0504
16I1420,Vila Nova da Barquinha,2,M,31,20 - 24 anos,147,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
16I0510,Vila de Rei,2,M,31,20 - 24 anos,93,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16H0511,Vila Velha de Ródão,2,M,31,20 - 24 anos,92,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16H0507,Penamacor,2,M,31,20 - 24 anos,137,Penamacor,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690507,16H0507
16H0506,Oleiros,2,M,31,20 - 24 anos,102,Oleiros,Centro,Beira Baixa,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660506,16H0506
16G1822,Vila Nova de Paiva,2,M,31,20 - 24 anos,134,Vila Nova de Paiva,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651822,16G1822
16G1821,Tondela,2,M,31,20 - 24 anos,735,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16G1809,Nelas,2,M,31,20 - 24 anos,324,Nelas,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651809,16G1809
16B1014,Peniche,1,H,12,5 - 9 anos,779,Peniche,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1014,16B1014
11E0412,Vinhais,1,H,12,5 - 9 anos,121,Vinhais,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180412,11E0412
11E0411,Vimioso,1,H,12,5 - 9 anos,67,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
11E0406,Miranda do Douro,1,H,12,5 - 9 anos,131,Miranda do Douro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180406,11E0406
11E0402,Bragança,1,H,12,5 - 9 anos,725,Bragança,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180402,11E0402
11E,Terras de Trás-os-Montes,1,H,12,5 - 9 anos,2072,Terras de Trás-os-Montes,,,,,,,
11D1805,Lamego,1,H,12,5 - 9 anos,560,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11C1804,Cinfães,1,H,12,5 - 9 anos,456,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11B1713,Vila Pouca de Aguiar,1,H,12,5 - 9 anos,195,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11B1709,Ribeira de Pena,1,H,12,5 - 9 anos,130,Ribeira de Pena,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1151709,11B1709
11B1702,Boticas,1,H,12,5 - 9 anos,98,Boticas,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181702,11B1702
11A1308,Matosinhos,1,H,12,5 - 9 anos,4034,Matosinhos,Norte,Área Metropolitana do Porto,ULS Matosinhos,Continente,Norte,1141308,11A1308
11A1306,Maia,1,H,12,5 - 9 anos,3795,Maia,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141306,11A1306
1190307,Fafe,1,H,12,5 - 9 anos,1182,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
2004801,Lajes das Flores,2,M,51,40 - 44 anos,57,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
1870710,Redondo,2,M,51,40 - 44 anos,240,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710,1870710
1870706,Montemor-o-Novo,2,M,51,40 - 44 anos,575,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1861212,Nisa,2,M,51,40 - 44 anos,208,Nisa,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821212,1861212
1851407,Chamusca,2,M,51,40 - 44 anos,301,Chamusca,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851407,1851407
1840201,Aljustrel,2,M,51,40 - 44 anos,291,Aljustrel,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840201,1840201
1701508,Palmela,2,M,51,40 - 44 anos,2644,Palmela,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721508,1701508
1701110,Oeiras,2,M,51,40 - 44 anos,6857,Oeiras,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,Lisboa Ocidental/Oeiras,Continente,Área Metropolitana de Lisboa,1711110,1701110
1701107,Loures,2,M,51,40 - 44 anos,7674,Loures,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711107,1701107
16H0506,Oleiros,1,H,41,30 - 34 anos,156,Oleiros,Centro,Beira Baixa,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660506,16H0506
16H0502,Castelo Branco,1,H,41,30 - 34 anos,1698,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16G1822,Vila Nova de Paiva,1,H,41,30 - 34 anos,97,Vila Nova de Paiva,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651822,16G1822
16G1806,Mangualde,1,H,41,30 - 34 anos,575,Mangualde,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651806,16G1806
16F1013,Pedrógão Grande,1,H,41,30 - 34 anos,70,Pedrógão Grande,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641013,16F1013
16F1002,Alvaiázere,1,H,41,30 - 34 anos,181,Alvaiázere,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641002,16F1002
16F,Região de Leiria,1,H,41,30 - 34 anos,9056,Região de Leiria,,,,,,,
16E0111,Mealhada,1,H,41,30 - 34 anos,626,Mealhada,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1610111,16E0111
16E0603,Coimbra,1,H,41,30 - 34 anos,4411,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16E0602,Cantanhede,1,H,41,30 - 34 anos,1183,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16B1011,Nazaré,1,H,41,30 - 34 anos,470,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1104,Cadaval,1,H,41,30 - 34 anos,434,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
16B1001,Alcobaça,1,H,41,30 - 34 anos,1617,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
11D1815,São João da Pesqueira,1,H,41,30 - 34 anos,185,São João da Pesqueira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171815,11D1815
11C1307,Marco de Canaveses,1,H,41,30 - 34 anos,1662,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1804,Cinfães,1,H,41,30 - 34 anos,560,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
16B1108,Lourinhã,2,M,12,5 - 9 anos,698,Lourinhã,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1108,16B1108
11E0406,Miranda do Douro,2,M,12,5 - 9 anos,112,Miranda do Douro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180406,11E0406
11D1820,Tarouca,2,M,12,5 - 9 anos,177,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D1818,Sernancelhe,2,M,12,5 - 9 anos,113,Sernancelhe,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171818,11D1818
11D0403,Carrazeda de Ansiães,2,M,12,5 - 9 anos,133,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11C1307,Marco de Canaveses,2,M,12,5 - 9 anos,1431,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C0106,Castelo de Paiva,2,M,12,5 - 9 anos,421,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
PT,Portugal,2,M,11,0 - 4 anos,226794,Portugal,,,,,,,
3003109,Santana,1,H,11,0 - 4 anos,90,Santana,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003109,3003109
3003103,Funchal,1,H,11,0 - 4 anos,2049,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
3,Região Autónoma da Madeira,1,H,11,0 - 4 anos,5467,Região Autónoma da Madeira,,,,,,,
2004801,Lajes das Flores,1,H,11,0 - 4 anos,27,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
2004502,Velas,1,H,11,0 - 4 anos,120,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
1500813,Silves,1,H,11,0 - 4 anos,874,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
1500805,Faro,1,H,11,0 - 4 anos,1560,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805,1500805
1500801,Albufeira,1,H,11,0 - 4 anos,1174,Albufeira,Algarve,Algarve,ACeS Central,Continente,Algarve,1500801,1500801
1861206,Crato,1,H,11,0 - 4 anos,57,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206,1861206
1861202,Arronches,1,H,11,0 - 4 anos,40,Arronches,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821202,1861202
1851405,Benavente,1,H,11,0 - 4 anos,782,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1851103,Azambuja,1,H,11,0 - 4 anos,475,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103,1851103
1840205,Beja,1,H,11,0 - 4 anos,905,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
1811509,Santiago do Cacém,1,H,11,0 - 4 anos,650,Santiago do Cacém,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811509,1811509
11C1303,Felgueiras,1,H,92,85 e mais anos,242,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11B1703,Chaves,1,H,92,85 e mais anos,470,Chaves,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181703,11B1703
11A1317,Vila Nova de Gaia,1,H,92,85 e mais anos,1579,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
11A1315,Valongo,1,H,92,85 e mais anos,391,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11A1312,Porto,1,H,92,85 e mais anos,2201,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
1191705,Mondim de Basto,1,H,92,85 e mais anos,54,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
1190307,Fafe,1,H,92,85 e mais anos,275,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
1120310,Terras de Bouro,1,H,92,85 e mais anos,92,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
1120301,Amares,1,H,92,85 e mais anos,125,Amares,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120301,1120301
1111603,Melgaço,1,H,92,85 e mais anos,145,Melgaço,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111603,1111603
1111602,Caminha,1,H,92,85 e mais anos,166,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
PT,Portugal,1,H,92,85 e mais anos,80205,Portugal,,,,,,,
1811513,Sines,1,H,72,65 - 69 anos,398,Sines,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811513,1811513
